time,Idm,Iqm,Te,Vd,Vq,We,Idref,Wheel_Speed,Velocity,wm
1.555,161.259280242829,288.968570838448,93.9738972561636,-11.9333873769134,37.3609300898552,241.83861283593,161.220346110533,23.9973915437738,5.81998887877379,106.788392369794
1.556,161.259299844372,288.968581541982,93.97385569707,-11.942288338574,37.3800582488778,241.979914343788,161.220346110533,24.0132681176904,5.82383917028822,106.859043123722
1.557,161.259319442355,288.968592246468,93.9738140752145,-11.9511897033524,37.3991855321273,242.121211936942,161.220346110533,24.0291442517528,5.82768935481662,106.9296919203
1.558,161.259339036221,288.968602952226,93.9737723905637,-11.960091470873,37.4183119390227,242.262505612851,161.220346110533,24.0450199456751,5.83153943228966,107.000338758254
1.559,161.259358626525,288.968613658935,93.9737306430841,-11.9689936409933,37.4374374693659,242.403795368972,161.220346110533,24.0608951991718,5.83538940263805,107.070983636315
1.56,161.259378212708,288.968624366917,93.9736888327426,-11.9778962133377,37.4565621225757,242.545081202762,161.220346110533,24.0767700119572,5.83923926579246,107.14162655321
1.561,161.259397795325,288.968635075849,93.973646959506,-11.9867991877637,37.4756858984541,242.68636311168,161.220346110533,24.0926443837458,5.84308902168358,107.212267507669
1.562,161.259417373818,288.968645786054,93.9736050233409,-11.9957025638953,37.4948087964197,242.827641093184,161.220346110533,24.1085183142519,5.84693867024214,107.282906498421
1.563,161.259436948742,288.968656497208,93.9735630242143,-12.0046063415902,37.5139308162751,242.968915144733,161.220346110533,24.1243918031899,5.85078821139883,107.353543524195
1.564,161.259456519536,288.968667209636,93.9735209620926,-12.0135105204717,37.533051957438,243.110185263785,161.220346110533,24.1402648502744,5.85463764508438,107.424178583721
1.565,161.259476086756,288.968677923014,93.9734788369429,-12.0224151003975,37.5521722197114,243.251451447799,161.220346110533,24.1561374552198,5.8584869712295,107.494811675728
1.566,161.259495649845,288.968688637662,93.9734366487316,-12.0313200809916,37.5712916025141,243.392713694235,161.220346110533,24.1720096177407,5.86233618976494,107.565442798946
1.567,161.259515209356,288.968699353261,93.9733943974258,-12.0402254621114,37.5904101056487,243.533972000551,161.220346110533,24.1878813375515,5.86618530062141,107.636071952104
1.568,161.25953476473,288.968710070132,93.9733520829924,-12.0491312433801,37.6095277285327,243.675226364208,161.220346110533,24.2037526143669,5.87003430372966,107.706699133933
1.569,161.259554316523,288.968720787953,93.9733097053978,-12.0580374246551,37.6286444709699,243.816476782665,161.220346110533,24.2196234479014,5.87388319902045,107.777324343161
1.57,161.259573864176,288.968731507045,93.9732672646091,-12.0669440055601,37.6477603323783,243.957723253382,161.220346110533,24.2354938378696,5.87773198642452,107.84794757852
1.571,161.259593408245,288.968742227087,93.973224760593,-12.0758509859525,37.6668753125614,244.09896577382,161.220346110533,24.2513637839862,5.88158066587264,107.918568838739
1.572,161.259612948169,288.968752948401,93.9731821933165,-12.0847583654554,37.6859894109369,244.240204341439,161.220346110533,24.2672332859659,5.88542923729557,107.989188122548
1.573,161.259632484505,288.968763670663,93.9731395627464,-12.0936661439261,37.7051026273087,244.381438953701,161.220346110533,24.2831023435234,5.88927770062408,108.059805428679
1.574,161.259652016692,288.968774394197,93.9730968688495,-12.1025743209875,37.7242149610941,244.522669608065,161.220346110533,24.2989709563733,5.89312605578897,108.130420755861
1.575,161.259671545288,288.96878511868,93.9730541115927,-12.1114828964974,37.7433264120978,244.663896301993,161.220346110533,24.3148391242304,5.89697430272099,108.201034102825
1.576,161.259691069729,288.968795844435,93.973011290943,-12.1203918700779,37.7624369797362,244.805119032947,161.220346110533,24.3307068468095,5.90082244135097,108.271645468302
1.577,161.259710590576,288.968806571137,93.9729684068669,-12.1293012415869,37.7815466638151,244.946337798388,161.220346110533,24.3465741238253,5.90467047160969,108.342254851023
1.578,161.259730107266,288.968817299111,93.9729254593317,-12.1382110106471,37.8006554637508,245.087552595778,161.220346110533,24.3624409549928,5.90851839342796,108.412862249718
1.579,161.259749620358,288.968828028033,93.9728824483044,-12.1471211771158,37.8197633793487,245.228763422579,161.220346110533,24.3783073400266,5.91236620673659,108.483467663118
1.58,161.259769129288,288.968838758227,93.9728393737515,-12.1560317406152,37.8388704100251,245.369970276254,161.220346110533,24.3941732786417,5.91621391146639,108.554071089956
1.581,161.259788634617,288.968849489368,93.9727962356404,-12.164942701003,37.8579765555861,245.511173154265,161.220346110533,24.410038770553,5.92006150754819,108.624672528961
1.582,161.259808135778,288.968860221781,93.9727530339377,-12.173854057901,37.8770818154473,245.652372054074,161.220346110533,24.4259038154754,5.92390899491283,108.695271978866
1.583,161.259827633335,288.96887095514,93.9727097686102,-12.1827658111669,37.8961861894156,245.793566973146,161.220346110533,24.4417684131239,5.92775637349113,108.765869438401
1.584,161.259847126723,288.968881689771,93.9726664396253,-12.1916779604228,37.9152896769064,245.934757908942,161.220346110533,24.4576325632134,5.93160364321395,108.8364649063
1.585,161.259866616501,288.968892425348,93.9726230469499,-12.2005905055261,37.9343922777266,246.075944858927,161.220346110533,24.4734962654589,5.93545080401212,108.907058381292
1.586,161.259886102105,288.968903162197,93.9725795905508,-12.2095034460981,37.9534939912913,246.217127820564,161.220346110533,24.4893595195755,5.93929785581652,108.977649862111
1.587,161.259905583956,288.968913900073,93.9725360703952,-12.2184167819675,37.972594817359,246.358306791317,161.220346110533,24.5052223252781,5.94314479855799,109.048239347487
1.588,161.25992506191,288.968924639059,93.97249248645,-12.2273305128438,37.9916947554918,246.499481768651,161.220346110533,24.5210846822818,5.94699163216742,109.118826836154
1.589,161.259944535967,288.968935379152,93.972448838682,-12.2362446384668,38.0107938053013,246.640652750029,161.220346110533,24.5369465903019,5.95083835657567,109.189412326843
1.59,161.259964006123,288.968946120355,93.9724051270586,-12.2451591585756,38.0298919663982,246.781819732917,161.220346110533,24.5528080490533,5.95468497171363,109.259995818287
1.591,161.259983472378,288.968956862665,93.9723613515467,-12.2540740729102,38.0489892383948,246.922982714778,161.220346110533,24.5686690582512,5.95853147751218,109.330577309218
1.592,161.260002934728,288.968967606084,93.9723175121133,-12.262989381209,38.0680856209015,247.064141693079,161.220346110533,24.5845296176108,5.96237787390222,109.401156798368
1.593,161.260022393174,288.968978350611,93.9722736087255,-12.2719050832124,38.0871811135309,247.205296665284,161.220346110533,24.6003897268473,5.96622416081466,109.471734284471
1.594,161.260041847711,288.968989096246,93.9722296413504,-12.2808211786587,38.1062757158932,247.346447628859,161.220346110533,24.616249385676,5.97007033818039,109.542309766258
1.595,161.26006129834,288.968999842988,93.9721856099548,-12.2897376672877,38.1253694276013,247.48759458127,161.220346110533,24.632108593812,5.97391640593033,109.612883242463
1.596,161.260080745056,288.96901059084,93.9721415145065,-12.2986545488381,38.1444622482653,247.628737519982,161.220346110533,24.6479673509707,5.97776236399541,109.68345471182
1.597,161.26010018786,288.969021339797,93.9720973549718,-12.3075718230491,38.163554177498,247.769876442462,161.220346110533,24.6638256568674,5.98160821230655,109.75402417306
1.598,161.260119626747,288.969032089864,93.9720531313181,-12.3164894896598,38.1826452149101,247.911011346177,161.220346110533,24.6796835112173,5.98545395079468,109.824591624917
1.599,161.260139061719,288.969042841036,93.9720088435127,-12.3254075484096,38.2017353601144,248.052142228592,161.220346110533,24.6955409137359,5.98929957939075,109.895157066125
1.6,161.260158492772,288.969053593317,93.9719644915228,-12.334325999037,38.2208246127216,248.193269087176,161.220346110533,24.7113978641386,5.99314509802569,109.965720495417
1.601,161.260177919902,288.969064346704,93.9719200753153,-12.3432448412808,38.2399129723435,248.334391919395,161.220346110533,24.7272543621407,5.99699050663047,110.036281911526
